Terminal voltage [V],Current [A],X-averaged positive particle surface concentration [mol.m-3],X-averaged negative particle surface concentration [mol.m-3],Time [s],X-averaged negative electrode reaction overpotential [V],X-averaged positive electrode reaction overpotential [V],X-averaged electrolyte ohmic losses [V],X-averaged electrolyte overpotential [V],X-averaged negative electrode ohmic losses [V],X-averaged positive electrode ohmic losses [V],X-averaged negative electrolyte concentration [mol.m-3],X-averaged positive electrolyte concentration [mol.m-3],X-averaged battery open circuit voltage [V]
3.5968680426203594,0.0,25125.089964544488,4940.6138193871975,153.99999999999997,0.0,0.0,0.0,0.007580356382113927,0.0,0.0,878.70487444997,1114.4877509092241,3.5892876862382455
3.593947918697687,0.0,25217.864828786274,4875.392150310499,155.0,0.0,0.0,0.0,0.006480228350821009,0.0,0.0,896.0963410187629,1098.1119625660363,3.5874676903468656
3.5914004745986947,0.0,25296.560516288977,4820.073306397247,156.0,0.0,0.0,0.0,0.0055433767682565235,0.0,0.0,910.982655725587,1084.0785567192056,3.5858570978304383
3.5891311572876403,0.0,25364.94137081434,4772.020272611075,157.0,0.0,0.0,0.0,0.004744072594685025,0.0,0.0,923.7314147571325,1072.0505815749918,3.5843870846929553
3.587086098715085,0.0,25425.30812967375,4729.617537903403,157.99999999999997,0.0,0.0,0.0,0.004061339834594467,0.0,0.0,934.651425871049,1061.7422952421919,3.583024758880491
3.58522897128012,0.0,25479.278585805805,4691.72794615431,158.99999999999997,0.0,0.0,0.0,0.003477694808658255,0.0,0.0,944.0061064789552,1052.9083131581153,3.581751276471462
3.5835328996840463,0.0,25528.04828785221,4657.5104952015945,160.0,0.0,0.0,0.0,0.0029784421239400713,0.0,0.0,952.0207163554672,1045.3378746927062,3.5805544575601065
3.581977571380333,0.0,25572.49477704536,4626.3471185824355,161.0,0.0,0.0,0.0,0.0025511819394989713,0.0,0.0,958.887766774013,1038.8503172085238,3.579426389440834
3.580546812916533,0.0,25613.282948631735,4597.769063367085,162.0,0.0,0.0,0.0,0.002185383671339358,0.0,0.0,964.7723043040809,1033.290396963036,3.5783614292451937
3.5792274254927237,0.0,25650.924797542895,4571.415100429449,162.99999999999997,0.0,0.0,0.0,0.001872119948794028,0.0,0.0,969.8152071766622,1028.5253569781494,3.5773553055439296
3.578008461668957,0.0,25685.81969270773,4547.003280837218,163.99999999999997,0.0,0.0,0.0,0.001603838422756472,0.0,0.0,974.1362522427133,1024.4421687449567,3.5764046232462006
3.576879927433443,0.0,25718.308181701035,4524.293205729205,165.0,0.0,0.0,0.0,0.0013740674854038556,0.0,0.0,977.8385147516913,1020.943548144901,3.5755058599480387
3.575832843126397,0.0,25748.676764057906,4503.082571116528,166.0,0.0,0.0,0.0,0.0011772601175612796,0.0,0.0,981.0106274252062,1017.9458335049902,3.574655583008836
3.5748592904966676,0.0,25777.16291415312,4483.20360463931,167.0,0.0,0.0,0.0,0.0010086700921518449,0.0,0.0,983.7286009509611,1015.3772541438689,3.5738506204045155
3.573952289909528,0.0,25803.964535127274,4464.516426955655,167.99999999999997,0.0,0.0,0.0,0.0008642393445634985,0.0,0.0,986.0575322737288,1013.1763205839675,3.573088050564965
3.5731056478743177,0.0,25829.24887143403,4446.9027909226315,168.99999999999997,0.0,0.0,0.0,0.0007404983155849809,0.0,0.0,988.053146965799,1011.2903796200912,3.5723651495587325
3.572313700653045,0.0,25853.162429774522,4430.2591005321165,170.0,0.0,0.0,0.0,0.0006344390974940065,0.0,0.0,989.7638077098557,1009.6737328447404,3.571679261555551
3.571571646336738,0.0,25875.8256499888,4414.500156777476,171.0,0.0,0.0,0.0,0.0005435716723347778,0.0,0.0,991.2295725213805,1008.2885163694178,3.571028074664403
3.570874842423726,0.0,25897.35145219246,4399.546094330914,171.99999999999997,0.0,0.0,0.0,0.00046566324513389046,0.0,0.0,992.4863940167005,1007.1007605544617,3.570409179178592
3.5702195696388097,0.0,25917.82873825483,4385.333994752755,172.99999999999997,0.0,0.0,0.0,0.00039895000624997484,0.0,0.0,993.5626770698024,1006.0836155662947,3.56982061963256
3.5696020867267424,0.0,25937.34499485475,4371.801962356831,173.99999999999997,0.0,0.0,0.0,0.00034179058637191784,0.0,0.0,994.484873263485,1005.2120889740529,3.5692602961403703
3.569019283697761,0.0,25955.972359231208,4358.898936208643,175.0,0.0,0.0,0.0,0.00029287015645030473,0.0,0.0,995.2741752332594,1004.4661546942939,3.5687264135413104
3.5116139797454466,5.0,26088.438691070827,4263.052458482369,176.0,0.03695246761094798,-0.010270238647695724,-0.005799696646643625,-0.005986389422170064,-1.058067902194768e-05,-1.834238995650241e-05,1003.0571285855171,997.2041371558613,3.564851879591516
3.508981756911632,5.0,26163.8316633246,4209.882655294845,177.0,0.03701703694728973,-0.010327384217237874,-0.005799696646643625,-0.0063779523463180195,-1.058067902194768e-05,-1.8342389956502238e-05,1009.4066095361509,991.2576902393357,3.5627329345877334
3.5068663132390294,5.0,26224.600506636547,4166.931639958344,177.99999999999997,0.03706792577816742,-0.01037541470692881,-0.005799696646643625,-0.006709486731764332,-1.058067902194768e-05,-1.834238995650241e-05,1014.7774889692794,986.215706376438,3.5610479446211456
3.5050286499486587,5.0,26277.903586068955,4129.212836074731,178.99999999999997,0.03711660932313424,-0.010417485569705138,-0.005799696646643625,-0.00699260622166205,-1.058067902194768e-05,-1.8342389956502746e-05,1019.3598175925291,981.9055554574692,3.5595841552284155
3.5033812591890805,5.0,26326.19070496669,4095.0168460468467,180.0,0.03716595156500325,-0.010454891134107285,-0.005799696646643625,-0.007234865160933952,-1.058067902194768e-05,-1.8342389956502746e-05,1023.2777663273173,978.2149031683531,3.5582657712143804
3.5018729582759165,5.0,26370.833177018612,4063.385573788265,181.0,0.037217077733238305,-0.010488486662992406,-0.005799696646643625,-0.007442323455140358,-1.058067902194768e-05,-1.8342389956501367e-05,1026.630845337519,975.0530905674797,3.557049650292543
3.5004690338396327,5.0,26412.731785145726,4033.688505789873,182.0,0.03727045773849941,-0.010518925077583384,-0.005799696646643625,-0.007620102971945167,-1.058067902194768e-05,-1.8342389956502847e-05,1029.50286560529,972.3429711706132,3.5559073237929164
3.4991480783647466,5.0,26452.39958122334,4005.5651537528183,182.99999999999997,0.037325993995630795,-0.010546676759537027,-0.005799696646643625,-0.007772482811995041,-1.058067902194768e-05,-1.8342389956502847e-05,1031.9636352818864,970.0197867871667,3.554822036097165
3.4978957315674566,5.0,26490.1592878017,3978.7881127451174,183.99999999999997,0.037383379343761146,-0.010572106188539801,-0.005799696646643625,-0.007903074465311835,-1.058067902194768e-05,-1.8342389956502847e-05,1034.071914677663,968.0287022633815,3.553783095730325
3.496700777247411,5.0,26526.264752825362,3953.1784667887505,185.0,0.03744231448076937,-0.01059552414783565,-0.005799696646643625,-0.008014977840219442,-1.058067902194768e-05,-1.8342389956502793e-05,1035.8780491311772,966.3225593694756,3.552782397881491
3.4955540551450257,5.0,26560.930101948456,3928.585353743586,186.0,0.03750254283935751,-0.010617201981182921,-0.005799696646643625,-0.008110867338391205,-1.058067902194768e-05,-1.8342389956501367e-05,1037.425415761996,964.8606249267579,3.5518134714692127
3.4944483859618978,5.0,26594.32719257397,3904.8876252878,187.0,0.03756382451869941,-0.010637371685383935,-0.005799696646643625,-0.00819304019218808,-1.058067902194768e-05,-1.834238995649852e-05,1038.7512313386721,963.607881711007,3.550871426523425
3.4933783109865715,5.0,26626.590301221564,3881.9904992490183,187.99999999999997,0.03762592758430468,-0.010656229814453702,-0.005799696646643625,-0.008263469131728516,-1.058067902194768e-05,-1.8342389956501367e-05,1039.887425868372,962.5342454847003,3.549952741682314
3.4923397149712656,5.0,26657.825705279014,3859.8188677820167,188.99999999999997,0.037688636779112626,-0.010673942540224706,-0.005799696646643625,-0.00832383855511384,-1.058067902194768e-05,-1.8342389956501367e-05,1040.861238707439,961.6140200824635,3.5490549370109723
3.4913293316744114,5.0,26688.124592929125,3838.3082823420445,190.0,0.03775176768304175,-0.010690654082022057,-0.005799696646643625,-0.008375598901544726,-1.058067902194768e-05,-1.834238995649852e-05,1041.6961127053544,960.8250769485671,3.5481761565062757
3.4903449353458478,5.0,26717.556272256923,3817.4096925563463,191.0,0.03781515333301858,-0.010706481065533477,-0.005799696646643625,-0.008419943228870796,-1.058067902194768e-05,-1.8342389956501367e-05,1042.4113104200715,960.1492035550424,3.5473153171385263
3.48938441027416,5.0,26746.192423742104,3797.072447364074,191.99999999999997,0.03787866602159051,-0.010721533897760104,-0.005799696646643625,-0.008457953221888172,-1.058067902194768e-05,-1.8342389956501367e-05,1043.0243072805745,959.5699039509541,3.5464713675806543
3.4884462535864285,5.0,26774.091420721055,3777.2552537423226,192.99999999999997,0.037942190450075,-0.010735905689271285,-0.005799696646643625,-0.008490547844904654,-1.058067902194768e-05,-1.834238995649852e-05,1043.5499388459034,959.0731596045532,3.5456437017359352
3.487529152384265,5.0,26801.30918172485,3757.918576373281,193.99999999999997,0.03800563578865088,-0.010749681000127933,-0.005799696646643625,-0.008518539459006456,-1.058067902194768e-05,-1.8342389956501367e-05,1044.0013242092318,958.6465859671155,3.544831812797306
3.486632671456463,5.0,26827.881372271564,3739.0371508758262,195.0,0.038068928389537696,-0.010762914807219866,-0.005799696646643625,-0.008542477140261,-1.058067902194768e-05,-1.834238995649852e-05,1044.3873161807883,958.2818002056254,3.544035795958737
3.4857553805847212,5.0,26853.867315026015,3720.569058558858,196.0,0.038132000614232886,-0.0107756928503722,-0.005799696646643625,-0.008563143312551098,-1.058067902194768e-05,-1.8342389956501367e-05,1044.720558776149,957.9668899708303,3.543255021527133
3.4848974544373315,5.0,26879.287908647562,3702.4994429683393,197.0,0.03819480301895751,-0.010788046290857396,-0.005799696646643625,-0.008580858895387605,-1.058067902194768e-05,-1.834238995649852e-05,1045.006214667497,957.6969480038422,3.5424899668077896
3.4840590445929625,5.0,26904.163789951363,3684.813635632536,197.99999999999997,0.0382572930755252,-0.010800004524324187,-0.005799696646643625,-0.008595919852204138,-1.058067902194768e-05,-1.8342389956501367e-05,1045.2490458752368,957.4674507609,3.5417410662102715
3.4832393854525288,5.0,26928.536646320517,3667.482177152119,198.99999999999997,0.03831943871735946,-0.010811622418147851,-0.005799696646643625,-0.008608809073495233,-1.058067902194768e-05,-1.8342389956498118e-05,1045.4568546133103,957.2710482089061,3.541008059826787
3.4824386726683074,5.0,26952.42344841168,3650.492995453813,200.0,0.03838121145377877,-0.010822921897799693,-0.005799696646643625,-0.008619741496901975,-1.058067902194768e-05,-1.8342389956498118e-05,1045.6330952752594,957.1044536373536,3.5402913516820433
3.540700761241719,0.0,26861.212127536055,3717.3367155761343,201.0,0.0,0.0,0.0,-0.0023919676475032785,0.0,0.0,1038.6774373220574,963.5846267436284,3.5430927288892224
3.5421068917279137,0.0,26825.889581693795,3742.3403891771877,202.0,0.0,0.0,0.0,-0.0020442450518321983,0.0,0.0,1033.0368644375008,968.8611141764958,3.5441511367797456
3.543056259077988,0.0,26804.080682537584,3757.9093971179677,202.99999999999997,0.0,0.0,0.0,-0.0017501944720485305,0.0,0.0,1028.2734492924076,973.3290101019531,3.5448064535500365
3.5437709281004843,0.0,26788.693837883795,3768.9830453657014,204.0,0.0,0.0,0.0,-0.0014991868389751598,0.0,0.0,1024.2116732877712,977.1472102114187,3.5452701149394596
3.5443291255149774,0.0,26777.33968480447,3777.227921086084,205.0,0.0,0.0,0.0,-0.0012844628959711203,0.0,0.0,1020.7397864068503,980.416309919493,3.5456135884109483
3.544775521266652,0.0,26768.703904739683,3783.5617747332676,206.0,0.0,0.0,0.0,-0.0011006257032767502,0.0,0.0,1017.7689459934012,983.2168866001746,3.545876146969929
3.5451400312818917,0.0,26761.93602057251,3788.5794770931416,207.0,0.0,0.0,0.0,-0.000943112931690096,0.0,0.0,1015.2244770889399,985.6174525537326,3.546083144213582
3.5454403866745965,0.0,26756.569840412103,3792.608324109435,207.99999999999997,0.0,0.0,0.0,-0.000808122299290219,0.0,0.0,1013.0444060341247,987.6753618305481,3.546248508973887
3.5456881602756956,0.0,26752.32580427995,3795.8451464169916,209.0,0.0,0.0,0.0,-0.0006924490118166565,0.0,0.0,1011.1766623940093,989.4391272712605,3.546380609287512
3.545892485813644,0.0,26748.99003871875,3798.440544255428,210.0,0.0,0.0,0.0,-0.0005933421925970982,0.0,0.0,1009.5766353010979,990.9504878383349,3.546485828006241
3.5460610026861947,0.0,26746.385400151292,3800.5191820494238,211.0,0.0,0.0,0.0,-0.0005084278063191491,0.0,0.0,1008.2058728559648,992.2455221507978,3.5465694304925135
3.5461998331897164,0.0,26744.374216302862,3802.1779889838836,212.0,0.0,0.0,0.0,-0.00043566694002279346,0.0,0.0,1007.0313840085058,993.3552538305405,3.5466355001297396
3.5463137671200164,0.0,26742.85393031288,3803.4892730028323,212.99999999999997,0.0,0.0,0.0,-0.00037330953105474754,0.0,0.0,1006.0248715721145,994.3063337325314,3.546687076651071
3.546406581296796,0.0,26741.74751266977,3804.507416317151,214.0,0.0,0.0,0.0,-0.00031986064357089616,0.0,0.0,1005.1621789216009,995.1215437696776,3.5467264419403675
3.546481421436946,0.0,26740.991980556242,3805.276887972963,215.0,0.0,0.0,0.0,-0.00027403701247038365,0.0,0.0,1004.4225779525971,995.8204486095748,3.5467554584494163
3.546540648718939,0.0,26740.543276959106,3805.828842717022,216.0,0.0,0.0,0.0,-0.00023478069214949437,0.0,0.0,1003.7889944686923,996.4191919848233,3.5467754294110883
3.546586636019109,0.0,26740.353511094632,3806.1970725097635,217.0,0.0,0.0,0.0,-0.00020112955025216803,0.0,0.0,1003.2458866625612,996.9324413737218,3.5467877655693614
3.546621191824444,0.0,26740.388493751212,3806.4057414312683,217.99999999999997,0.0,0.0,0.0,-0.000172282528603053,0.0,0.0,1002.7803247201643,997.3724181988782,3.5467934743530467
3.5466461246278627,0.0,26740.611775538586,3806.4805783509773,219.0,0.0,0.0,0.0,-0.00014750260760140743,0.0,0.0,1002.38040256373,997.7503563209365,3.546793627235464
3.546662419004677,0.0,26741.006570580415,3806.4334662557276,220.0,0.0,0.0,0.0,-0.00012629934178053429,0.0,0.0,1002.0382116082277,998.0737456117283,3.5467887183464577
3.5466717523814086,0.0,26741.5377137918,3806.2892226118597,221.0,0.0,0.0,0.0,-0.00010802740556564716,0.0,0.0,1001.7433212566917,998.3524151575041,3.5467797797869745
3.546674799880582,0.0,26742.19430831731,3806.05558223749,221.99999999999997,0.0,0.0,0.0,-9.233220882764667e-05,0.0,0.0,1001.4900157295825,998.591781573791,3.5467671320894096
3.5466717777267305,0.0,26742.976332698126,3805.7326275611863,222.99999999999997,0.0,0.0,0.0,-7.899908697938524e-05,0.0,0.0,1001.2748469383874,998.7951364430752,3.5467507768137096
3.546663806692015,0.0,26743.85975994863,3805.33730908572,224.0,0.0,0.0,0.0,-6.761146731851589e-05,0.0,0.0,1001.0910809028946,998.9688231927266,3.5467314181593337
3.54665124020676,0.0,26744.83976234332,3804.8730792970564,225.0,0.0,0.0,0.0,-5.795774544480742e-05,0.0,0.0,1000.9353115297379,999.1160787237583,3.5467091979522047
3.746973064607379,-25.0,26172.436191349418,4222.107406441247,226.0,-0.10770633888887209,0.04498553336355583,0.028998483233218124,0.031140723140603815,5.290339510973841e-05,9.171194978254497e-05,965.2672310851345,1032.3578302466315,3.56299644838807
3.7561285059505654,-25.0,25881.67923234362,4428.550746199318,227.0,-0.10749053440734908,0.044163734099480934,0.028998483233218124,0.03293828546007349,5.290339510973841e-05,9.17119497824994e-05,936.3003487402775,1059.4622724596309,3.5713919311573843
3.763255136600893,-25.0,25660.875630656912,4586.163114172408,227.99999999999997,-0.10744764033812208,0.04352975566328816,0.028998483233218124,0.03446732281314652,5.290339510973841e-05,9.171194978254497e-05,911.8312589031575,1082.4179975118411,3.5776663969600584
3.7688005406734875,-25.0,25474.581683339624,4719.61757365039,229.0,-0.10745606852752217,0.04301120092274494,0.028998483233218124,0.03578038724195348,5.290339510973841e-05,9.17119497824994e-05,890.9698381571443,1102.0311819260896,3.5824088631549893
3.7731804098851494,-25.0,25309.78891020995,4837.9792025770475,230.0,-0.1074753175610944,0.04257582944681687,0.028998483233218124,0.036911166254039535,5.290339510973841e-05,9.17119497824994e-05,873.1322012321704,1118.8286248225818,3.586074075796921
3.7768116562130416,-25.0,25160.01823934839,4945.776115265999,231.0,-0.10748830657573291,0.04220446125002755,0.028998483233218124,0.03788571147109562,5.290339510973841e-05,9.171194978254497e-05,857.8635678595767,1133.2233425146683,3.589089156089907
3.7800387211956386,-25.0,25021.452412848666,5045.682756801128,232.0,-0.1074874427454064,0.041884000385983854,0.028998483233218124,0.03872568257350098,5.290339510973841e-05,9.171194978254497e-05,844.787177415366,1145.5609456647983,3.5917975746644695
3.7831143256586888,-25.0,24891.74490890935,5139.34705993543,232.99999999999997,-0.10747000463353348,0.04160501072197503,0.028998483233218124,0.03944943151371119,5.290339510973841e-05,9.171194978254497e-05,833.5864211327996,1156.134551195719,3.5944458579631915
3.786200670872926,-25.0,24769.23380286705,5227.93740917413,234.0,-0.1074354471968456,0.04136023473730937,0.028998483233218124,0.04007279109954362,5.290339510973841e-05,9.171194978254497e-05,823.9911622288258,1165.1958910859005,3.5971881770129492
3.7893637412322123,-25.0,24652.68448488767,5312.322464226987,235.0,-0.10738439348064138,0.041143953265750904,0.028998483233218124,0.04060946398079021,5.290339510973841e-05,9.17119497824994e-05,815.7704088602422,1172.961145728278,3.600081909678752
3.7925734844458843,-25.0,24541.182006059826,5393.146759954343,236.0,-0.10731815861993713,0.0409516172847707,0.028998483233218124,0.041071306806431285,5.290339510973841e-05,9.17119497824994e-05,808.7267322334363,1179.6156255896465,3.6030883809084675
3.7957280251271985,-25.0,24434.026366569942,5470.903887799985,237.0,-0.10723839002399739,0.04077954694099133,0.028998483233218124,0.04146861397774135,5.290339510973841e-05,9.171194978254497e-05,802.6908212642379,1185.3186022314242,3.606097453358191
3.7987014866003377,-25.0,24330.674770547615,5545.9768856382425,237.99999999999997,-0.10714683740409094,0.04062474610090588,0.028998483233218124,0.04181026830610668,5.290339510973841e-05,9.17119497824994e-05,797.5182375174866,1190.2062000747753,3.6089756139629565
3.8013941372837734,-25.0,24230.696845799863,5618.6696307902275,239.0,-0.10704521225401205,0.04048475600663514,0.028998483233218124,0.04210390851427631,5.290339510973841e-05,9.17119497824994e-05,793.0860614290674,1194.394413859154,3.611616239682572
3.803760117937135,-25.0,24133.724458316294,5689.2420457320095,240.0,-0.10693510857150855,0.040357513334608484,0.028998483233218124,0.04235617156803831,5.290339510973841e-05,9.17119497824994e-05,789.288563328744,1197.9830364224963,3.6139673036367017
3.805805350366742,-25.0,24039.445511757724,5757.914549966662,241.0,-0.10681799342368302,0.04024128344710781,0.028998483233218124,0.04257281636306154,5.290339510973841e-05,9.17119497824994e-05,786.0348408366854,1201.0578754404899,3.6160292363066118
3.807569184275864,-25.0,23947.598428045338,5824.871971939161,241.99999999999997,-0.10669519952609767,0.04013460786502755,0.028998483233218124,0.042758822584656464,5.290339510973841e-05,9.17119497824994e-05,783.2469344237256,1203.6925439495983,3.6178365334738047
3.8091045601949975,-25.0,23857.962649358087,5890.270220082524,242.99999999999997,-0.1065679176653084,0.040036256471367895,0.028998483233218124,0.042918486193313676,5.290339510973841e-05,9.17119497824994e-05,780.8580768675545,1205.950110220377,3.61943787903873
3.8104640738380096,-25.0,23770.34959666187,5954.242635074115,244.0,-0.10643719600913255,0.039945187118874605,0.028998483233218124,0.043055508846388174,5.290339510973841e-05,9.171194978254497e-05,778.8111062401442,1207.8845849150048,3.6208821610373367
3.811692876185132,-25.0,23684.592675171174,6016.907023673619,245.0,-0.10630396163573608,0.039860502609116326,0.028998483233218124,0.043173121967597844,5.290339510973841e-05,9.171194978259065e-05,777.0564222372778,1209.5428359758585,3.622211269146404
3.812825959286606,-25.0,23600.552575613667,6078.361932292677,246.0,-0.10616898137795404,0.03978145871442483,0.028998483233218124,0.04327401439261455,5.290339510973841e-05,9.17119497824994e-05,775.5529234089238,1210.9637130453787,3.6234574839753346
3.8138888646293574,-25.0,23518.098705957596,6138.699726723047,247.0,-0.10603294955226875,0.03970739206244962,0.028998483233218124,0.043360608617327295,5.290339510973841e-05,9.17119497824994e-05,774.2637750068939,1212.1820195417004,3.6246438935710343
3.8148984963556467,-25.0,23437.12537589632,6197.9951988407265,247.99999999999997,-0.10589639703135433,0.03963776944920885,0.028998483233218124,0.04343482828094972,5.290339510973841e-05,9.171194978254497e-05,773.159795083909,1213.2253394570012,3.625785480767856
3.8158655567668203,-25.0,23357.529348313074,6256.321383730336,249.0,-0.10575982297118118,0.039572099243819346,0.028998483233218124,0.04349846752328143,5.290339510973841e-05,9.171194978254497e-05,772.2138910724594,1214.119271031334,3.6268911462022606
3.816795792738951,-25.0,23279.22353105853,6313.739917349652,250.0,-0.1056236077078617,0.03950997862459342,0.028998483233218124,0.04355297075336406,5.290339510973841e-05,9.171194978254497e-05,771.404294371162,1214.8843848355032,3.6279652148268537
3.6330734167672194,0.0,23775.568924534113,5952.567351557562,250.99999999999997,0.0,0.0,0.0,0.012251704757997903,0.0,0.0,806.2448714140463,1182.4246700235321,3.6208217120092216
3.627539495838105,0.0,23991.462808338365,5801.345034979838,251.99999999999997,0.0,0.0,0.0,0.010410771065689425,0.0,0.0,834.5026591699423,1155.9903608927866,3.6171287247724155
3.6229864050961713,0.0,24138.525777479183,5698.163971432721,252.99999999999997,0.0,0.0,0.0,0.008876087708925187,0.0,0.0,858.3641201222807,1133.60887772567,3.614110317387246
3.619017741680593,0.0,24252.134738553767,5618.398517503285,254.0,0.0,0.0,0.0,0.0075803571187073315,0.0,0.0,878.7048628819944,1114.4877618273858,3.6114373845618855
3.6155251554321053,0.0,24345.236546503133,5553.0272179139065,255.0,0.0,0.0,0.0,0.006480228994909097,0.0,0.0,896.0963308336653,1098.1119722059766,3.609044926437196
3.6124571328030584,0.0,24424.254827668272,5497.561199986652,256.0,0.0,0.0,0.0,0.005543377433992677,0.0,0.0,910.9826450965267,1084.0785666744655,3.6069137553690656
3.6097700938352086,0.0,24492.954600307654,5449.362980272227,257.0,0.0,0.0,0.0,0.004744072867990917,0.0,0.0,923.731410634987,1072.050586094091,3.605026020967218
3.6074236453480686,0.0,24553.635897526037,5406.817537578347,258.0,0.0,0.0,0.0,0.0040613399576582485,0.0,0.0,934.6514242106499,1061.7422975825987,3.60336230539041
3.6053754810242453,0.0,24607.916881661324,5368.787458636536,259.0,0.0,0.0,0.0,0.0034776946390574007,0.0,0.0,944.0061097477435,1052.9083113894947,3.6018977863851878
3.6035844049355905,0.0,24656.99283189916,5334.431929947197,260.0,0.0,0.0,0.0,0.002978441827346405,0.0,0.0,952.02072164144,1045.3378709020442,3.600605963108244
3.602013441359293,0.0,24701.741508853447,5303.132734452779,261.0,0.0,0.0,0.0,0.0025511820590136958,0.0,0.0,958.8877649996663,1038.8503192094913,3.5994622593002794
3.600630199657045,0.0,24742.828416624878,5274.420694423917,262.0,0.0,0.0,0.0,0.002185383146960679,0.0,0.0,964.7723130078687,1033.2903893258408,3.598444816510084
3.599406997383346,0.0,24780.764790442794,5247.93511180009,263.0,0.0,0.0,0.0,0.0018721198452300025,0.0,0.0,969.8152088660736,1028.5253554313854,3.597534877538116
3.5983204583078603,0.0,24815.950516865192,5223.393677368151,264.0,0.0,0.0,0.0,0.0016038384991284085,0.0,0.0,974.1362509875111,1024.4421698804404,3.596716619808732
3.597350389866859,0.0,24848.726161833587,5200.555980439851,265.0,0.0,0.0,0.0,0.0013740674078588089,0.0,0.0,977.8385160943341,1020.9435470724771,3.5959763224590002
3.5964796533663446,0.0,24879.378151721514,5179.219769535755,266.0,0.0,0.0,0.0,0.0011772598453241925,0.0,0.0,981.0106319699274,1017.9458295341444,3.5953023935210204
3.5956938880101807,0.0,24908.143993985912,5159.2172507960895,267.0,0.0,0.0,0.0,0.0010086697354354246,0.0,0.0,983.7286068065018,1015.3772488232519,3.5946852182747455
3.5949810841218524,0.0,24935.221684065298,5140.408481887438,268.0,0.0,0.0,0.0,0.0008642389735828565,0.0,0.0,986.0575382809908,1013.1763149569971,3.5941168451482697
3.5943311700403138,0.0,24960.778573445416,5122.675142142196,269.0,0.0,0.0,0.0,0.0007404974948938062,0.0,0.0,988.053160224041,1011.2903671347993,3.59359067254542
3.5937355706199736,0.0,24984.961023571916,5105.913739327147,269.99999999999994,0.0,0.0,0.0,0.0006344394306655107,0.0,0.0,989.7638022799301,1009.6737378640522,3.593101131189308
3.5931872471678346,0.0,25007.889715134417,5090.038907001359,271.0,0.0,0.0,0.0,0.0005435725813773204,0.0,0.0,991.2295578036712,1008.2885301712257,3.5926436745864576
3.5926799869275206,0.0,25029.67760294358,5074.970757233996,272.0,0.0,0.0,0.0,0.0004656638269024127,0.0,0.0,992.4863846065512,1007.1007693981143,3.592214323100618
3.5922088664185807,0.0,25050.413575857652,5060.646382846227,273.0,0.0,0.0,0.0,0.00039895037331205696,0.0,0.0,993.5626711555675,1006.0836211707499,3.5918099160452686
3.59176938456101,0.0,25070.185201569224,5047.003833191535,274.0,0.0,0.0,0.0,0.0003417899847397779,0.0,0.0,994.4848829958247,1005.2120798269935,3.5914275945762704
3.5913578990645556,0.0,25089.064599205667,5033.992062247233,275.0,0.0,0.0,0.0,0.0002928688292543266,0.0,0.0,995.2741966650228,1004.4661344754413,3.591065030235301
3.537356472708868,5.0,25221.779563396165,4938.0386739613705,276.0,0.035102422948234825,-0.009993226499446993,-0.005799696646643625,-0.005986390535620702,-1.058067902194768e-05,-1.8342389956498118e-05,1003.057146557791,997.2041201686819,3.588467316857426
3.5353940863201134,5.0,25297.418039309836,4884.763563983261,277.0,0.03513759651349658,-0.010044990448730152,-0.005799696646643625,-0.006377953285283355,-1.058067902194768e-05,-1.8342389956498118e-05,1009.4066246927102,991.2576759083552,3.5869834307328787
3.5337553925663654,5.0,25358.42917650243,4841.708944505153,278.0,0.035164348848112384,-0.010088578356605673,-0.005799696646643625,-0.0067094874918388284,-1.058067902194768e-05,-1.834238995649852e-05,1014.7775012323665,986.2156947699835,3.5857466114281777
3.5322816997990265,5.0,25411.971371992106,4803.88820923447,279.0,0.03519134461874752,-0.010126712791699119,-0.005799696646643625,-0.006992606853748199,-1.058067902194768e-05,-1.834238995649852e-05,1019.3598277648301,981.9055457822682,3.5846211682284768
3.5309179647840923,5.0,25460.495488457404,4769.591223972282,279.99999999999994,0.035220539561770764,-0.010160537843224396,-0.005799696646643625,-0.007234866380762317,-1.058067902194768e-05,-1.8342389956504223e-05,1023.277786029896,978.2148845407489,3.5835627127351053
3.529633165086175,5.0,25505.370484272527,4737.8615281125585,281.0,0.03525256132123086,-0.01019082041575829,-0.005799696646643625,-0.007442324257939949,-1.058067902194768e-05,-1.834238995649852e-05,1026.6308583519688,975.053078346287,3.5825476752463596
3.528406521585552,5.0,25547.498732618275,4708.067509450248,282.0,0.03528756370115512,-0.010218153799228222,-0.005799696646643625,-0.007620103453518123,-1.058067902194768e-05,-1.834238995649852e-05,1029.502873486302,972.3429639127635,3.581561146704709
3.5272264657099437,5.0,25587.393406848867,4679.848596623096,283.0,0.03532528574308765,-0.01024297232090212,-0.005799696646643625,-0.007772483176173949,-1.058067902194768e-05,-1.8342389956501367e-05,1031.9636413914066,970.0197814409584,3.5805960111153627
3.526086229649054,5.0,25625.377282348218,4652.977350142228,284.0,0.03536533070255754,-0.01026561652784618,-0.005799696646643625,-0.007903074969873511,-1.058067902194768e-05,-1.8342389956501367e-05,1034.0719232470283,968.0286949332688,3.5796490560145866
3.524980819865151,5.0,25661.704023282153,4627.274984111533,285.0,0.03540733074539893,-0.010286377570174298,-0.005799696646643625,-0.00801497855336875,-1.058067902194768e-05,-1.834238995649852e-05,1035.87806117325,966.3225489277487,3.5787183108993483
